id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
FB01R-149,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,音声AI,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,音声認識では（　1　）が重要であり、音声合成では（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,テキスト等から音声を生成／音声をテキストへ変換,外部文書の検索利用／安全上の弱点確認,音声をテキストへ変換／テキスト等から音声を生成,外部部品／モデル重みの更新,C,音声認識は「音声をテキストへ変換」、音声合成は「テキスト等から音声を生成」と対応づける。聞き取る技術と話す技術を入れ替えないこと。,不適切。テキスト等から音声を生成／音声をテキストへ変換は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。外部文書の検索利用／安全上の弱点確認は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。外部部品／モデル重みの更新は、（1）と（2）の対応関係がこの設問の文脈と合わない。,音声認識と音声合成の対応を逆にする選択肢がひっかけ。,音声AI;音声認識;音声合成;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-150,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,音声AI,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で音声認識と音声合成を見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,テキスト等から音声を生成／音声をテキストへ変換,外部入力による指示乗っ取り／既知の良い行動を使う,音声をテキストへ変換／テキスト等から音声を生成,新しい行動を試す／命令として扱わせない設計,C,音声認識の要点は「音声をテキストへ変換」、音声合成の要点は「テキスト等から音声を生成」である。似た用語ほど対応関係で覚える。,不適切。テキスト等から音声を生成／音声をテキストへ変換は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。外部入力による指示乗っ取り／既知の良い行動を使うは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,不適切。新しい行動を試す／命令として扱わせない設計は、（1）と（2）の対応関係がこの設問の文脈と合わない。,音声認識と音声合成の対応を逆にする選択肢がひっかけ。,音声AI;音声認識;音声合成;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-151,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,ロボティクス,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,SLAMでは（　1　）が重要であり、センサーフュージョンでは（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,複数センサーの統合／自己位置推定と地図作成,人間の好みを学ぶモデル／属性による不利益を避けること,判断理由を示せること／出力方針の改善,自己位置推定と地図作成／複数センサーの統合,D,SLAMは「自己位置推定と地図作成」、センサーフュージョンは「複数センサーの統合」と対応づける。移動ロボットの基本技術と頑健性向上の方法を入れ替えないこと。,不適切。複数センサーの統合／自己位置推定と地図作成は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。人間の好みを学ぶモデル／属性による不利益を避けることは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。判断理由を示せること／出力方針の改善は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,SLAMとセンサーフュージョンの対応を逆にする選択肢がひっかけ。,ロボティクス;SLAM;センサーフュージョン;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-152,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,ロボティクス,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定でSLAMとセンサーフュージョンを見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,複数センサーの統合／自己位置推定と地図作成,教師モデルから生徒モデルへ移す／列や型の変化検知,入力仕様の約束／低ビット化する,自己位置推定と地図作成／複数センサーの統合,D,SLAMの要点は「自己位置推定と地図作成」、センサーフュージョンの要点は「複数センサーの統合」である。似た用語ほど対応関係で覚える。,不適切。複数センサーの統合／自己位置推定と地図作成は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。教師モデルから生徒モデルへ移す／列や型の変化検知は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。入力仕様の約束／低ビット化するは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,SLAMとセンサーフュージョンの対応を逆にする選択肢がひっかけ。,ロボティクス;SLAM;センサーフュージョン;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-153,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,強化学習,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,方策では（　1　）が重要であり、価値関数では（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,将来報酬の見積もり／行動選択のルール,証拠による更新／評価者同士の一致度,評価基準表／証拠後の確率,行動選択のルール／将来報酬の見積もり,D,方策は「行動選択のルール」、価値関数は「将来報酬の見積もり」と対応づける。どう動くかとどれくらい良いかを入れ替えないこと。,不適切。将来報酬の見積もり／行動選択のルールは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。証拠による更新／評価者同士の一致度は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。評価基準表／証拠後の確率は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,方策と価値関数の対応を逆にする選択肢がひっかけ。,強化学習;方策;価値関数;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-154,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,強化学習,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で方策と価値関数を見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,将来報酬の見積もり／行動選択のルール,事前の発生率／全体の正解割合,適合率と再現率の調和平均／陽性判定に混ざる誤り,行動選択のルール／将来報酬の見積もり,D,方策の要点は「行動選択のルール」、価値関数の要点は「将来報酬の見積もり」である。似た用語ほど対応関係で覚える。,不適切。将来報酬の見積もり／行動選択のルールは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。事前の発生率／全体の正解割合は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。適合率と再現率の調和平均／陽性判定に混ざる誤りは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,方策と価値関数の対応を逆にする選択肢がひっかけ。,強化学習;方策;価値関数;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-155,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,強化学習,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,探索では（　1　）が重要であり、活用では（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,既知の良い行動を使う／新しい行動を試す,絶対誤差の平均／複雑な表現力,導入する関数／二乗誤差に敏感な指標,新しい行動を試す／既知の良い行動を使う,D,探索は「新しい行動を試す」、活用は「既知の良い行動を使う」と対応づける。未知を試すことと既知の利益を使うことを入れ替えないこと。,不適切。既知の良い行動を使う／新しい行動を試すは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。絶対誤差の平均／複雑な表現力は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。導入する関数／二乗誤差に敏感な指標は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,探索と活用の対応を逆にする選択肢がひっかけ。,強化学習;探索;活用;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-156,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,強化学習,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で探索と活用を見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,既知の良い行動を使う／新しい行動を試す,属性を推測させる特徴／ゲートで長期依存を扱いやすい,系列を順に扱う／直接使わない方が望ましい属性,新しい行動を試す／既知の良い行動を使う,D,探索の要点は「新しい行動を試す」、活用の要点は「既知の良い行動を使う」である。似た用語ほど対応関係で覚える。,不適切。既知の良い行動を使う／新しい行動を試すは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。属性を推測させる特徴／ゲートで長期依存を扱いやすいは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。系列を順に扱う／直接使わない方が望ましい属性は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,探索と活用の対応を逆にする選択肢がひっかけ。,強化学習;探索;活用;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-157,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,クラスタリング,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,k-meansでは（　1　）が重要であり、階層的クラスタリングでは（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,木構造での群分け／重心を使う分割,加工の来歴／補助的対策,アクセス制御の本体／データ資産の一覧管理,重心を使う分割／木構造での群分け,D,k-meansは「重心を使う分割」、階層的クラスタリングは「木構造での群分け」と対応づける。代表的な非階層手法とクラスタの入れ子構造を入れ替えないこと。,不適切。木構造での群分け／重心を使う分割は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。加工の来歴／補助的対策は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。アクセス制御の本体／データ資産の一覧管理は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,k-meansと階層的クラスタリングの対応を逆にする選択肢がひっかけ。,クラスタリング;k-means;階層的クラスタリング;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-158,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,クラスタリング,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定でk-meansと階層的クラスタリングを見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,木構造での群分け／重心を使う分割,入力や出力の記録／エンコーダとデコーダ,生成器と識別器／後から判断経路を追える性質,重心を使う分割／木構造での群分け,D,k-meansの要点は「重心を使う分割」、階層的クラスタリングの要点は「木構造での群分け」である。似た用語ほど対応関係で覚える。,不適切。木構造での群分け／重心を使う分割は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。入力や出力の記録／エンコーダとデコーダは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。生成器と識別器／後から判断経路を追える性質は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,k-meansと階層的クラスタリングの対応を逆にする選択肢がひっかけ。,クラスタリング;k-means;階層的クラスタリング;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-159,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,次元削減,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,主成分分析では（　1　）が重要であり、t-SNEでは（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,可視化で使われる非線形手法／分散を保つ線形圧縮,端末側推論／原因と結果の関係,一緒に変化する関係／集中計算資源の利用,分散を保つ線形圧縮／可視化で使われる非線形手法,D,主成分分析は「分散を保つ線形圧縮」、t-SNEは「可視化で使われる非線形手法」と対応づける。線形の次元削減と分布を見やすくする方法を入れ替えないこと。,不適切。可視化で使われる非線形手法／分散を保つ線形圧縮は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。端末側推論／原因と結果の関係は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。一緒に変化する関係／集中計算資源の利用は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,主成分分析とt-SNEの対応を逆にする選択肢がひっかけ。,次元削減;主成分分析;t-SNE;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-160,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,次元削減,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で主成分分析とt-SNEを見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,可視化で使われる非線形手法／分散を保つ線形圧縮,組み合わせで個人が分かるリスク／二乗誤差に敏感な指標,絶対誤差の平均／必要最小限にする原則,分散を保つ線形圧縮／可視化で使われる非線形手法,D,主成分分析の要点は「分散を保つ線形圧縮」、t-SNEの要点は「可視化で使われる非線形手法」である。似た用語ほど対応関係で覚える。,不適切。可視化で使われる非線形手法／分散を保つ線形圧縮は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。組み合わせで個人が分かるリスク／二乗誤差に敏感な指標は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。絶対誤差の平均／必要最小限にする原則は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,主成分分析とt-SNEの対応を逆にする選択肢がひっかけ。,次元削減;主成分分析;t-SNE;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-161,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,異常検知,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,正常モデルでは（　1　）が重要であり、異常スコアでは（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,外れ具合の指標／正常パターンの学習,結果に不服を言える導線／データ資産の一覧管理,加工の来歴／AI判断を人が見直す導線,正常パターンの学習／外れ具合の指標,D,正常モデルは「正常パターンの学習」、異常スコアは「外れ具合の指標」と対応づける。故障例が少ない時に使う考え方と異常候補を示す値を入れ替えないこと。,不適切。外れ具合の指標／正常パターンの学習は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。結果に不服を言える導線／データ資産の一覧管理は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。加工の来歴／AI判断を人が見直す導線は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,正常モデルと異常スコアの対応を逆にする選択肢がひっかけ。,異常検知;正常モデル;異常スコア;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-162,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,異常検知,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で正常モデルと異常スコアを見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,外れ具合の指標／正常パターンの学習,学習データの汚染／機能を縮退して続ける,安全側に倒れる／入力による指示乗っ取り,正常パターンの学習／外れ具合の指標,D,正常モデルの要点は「正常パターンの学習」、異常スコアの要点は「外れ具合の指標」である。似た用語ほど対応関係で覚える。,不適切。外れ具合の指標／正常パターンの学習は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。学習データの汚染／機能を縮退して続けるは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。安全側に倒れる／入力による指示乗っ取りは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,正常モデルと異常スコアの対応を逆にする選択肢がひっかけ。,異常検知;正常モデル;異常スコア;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-163,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,推薦,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,協調フィルタリングでは（　1　）が重要であり、内容ベース推薦では（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,アイテム特徴の利用／利用者行動の類似,訓練データの再現を狙う攻撃／全AIを同じ深さで扱う,高リスクを重点管理／機密の流出を防ぐ対策,利用者行動の類似／アイテム特徴の利用,D,協調フィルタリングは「利用者行動の類似」、内容ベース推薦は「アイテム特徴の利用」と対応づける。履歴を使う推薦と内容情報を使う推薦を入れ替えないこと。,不適切。アイテム特徴の利用／利用者行動の類似は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。訓練データの再現を狙う攻撃／全AIを同じ深さで扱うは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。高リスクを重点管理／機密の流出を防ぐ対策は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,協調フィルタリングと内容ベース推薦の対応を逆にする選択肢がひっかけ。,推薦;協調フィルタリング;内容ベース推薦;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-164,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,推薦,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で協調フィルタリングと内容ベース推薦を見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,アイテム特徴の利用／利用者行動の類似,音声をテキストへ変換／偶然混じる乱れ,誤分類を狙う微小摂動／テキスト等から音声を生成,利用者行動の類似／アイテム特徴の利用,D,協調フィルタリングの要点は「利用者行動の類似」、内容ベース推薦の要点は「アイテム特徴の利用」である。似た用語ほど対応関係で覚える。,不適切。アイテム特徴の利用／利用者行動の類似は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。音声をテキストへ変換／偶然混じる乱れは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。誤分類を狙う微小摂動／テキスト等から音声を生成は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,協調フィルタリングと内容ベース推薦の対応を逆にする選択肢がひっかけ。,推薦;協調フィルタリング;内容ベース推薦;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-165,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,産業応用,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,需要予測では（　1　）が重要であり、異常検知では（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,通常と違う状態の発見／将来需要の見積もり,新しい行動を試す／複数センサーの統合,自己位置推定と地図作成／既知の良い行動を使う,将来需要の見積もり／通常と違う状態の発見,D,需要予測は「将来需要の見積もり」、異常検知は「通常と違う状態の発見」と対応づける。在庫や発注に関わるAIと設備監視に関わるAIを入れ替えないこと。,不適切。通常と違う状態の発見／将来需要の見積もりは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。新しい行動を試す／複数センサーの統合は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。自己位置推定と地図作成／既知の良い行動を使うは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,需要予測と異常検知の対応を逆にする選択肢がひっかけ。,産業応用;需要予測;異常検知;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-166,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,産業応用,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で需要予測と異常検知を見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,通常と違う状態の発見／将来需要の見積もり,利用者行動の類似／アイテム特徴の利用,正解ラベル／報酬,将来需要の見積もり／通常と違う状態の発見,D,需要予測の要点は「将来需要の見積もり」、異常検知の要点は「通常と違う状態の発見」である。似た用語ほど対応関係で覚える。,不適切。通常と違う状態の発見／将来需要の見積もりは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。利用者行動の類似／アイテム特徴の利用は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。正解ラベル／報酬は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,需要予測と異常検知の対応を逆にする選択肢がひっかけ。,産業応用;需要予測;異常検知;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-167,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,医療AI,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,再現率では（　1　）が重要であり、専門家確認では（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,医師などによる確認／見逃しにくさ,判断理由を示せること／精度やF値などの指標,業務目的に対応する指標／属性による不利益を避けること,見逃しにくさ／医師などによる確認,D,再現率は「見逃しにくさ」、専門家確認は「医師などによる確認」と対応づける。医療で重視されやすい指標と高リスク出力の安全策を入れ替えないこと。,不適切。医師などによる確認／見逃しにくさは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。判断理由を示せること／精度やF値などの指標は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。業務目的に対応する指標／属性による不利益を避けることは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,再現率と専門家確認の対応を逆にする選択肢がひっかけ。,医療AI;再現率;専門家確認;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-168,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,医療AI,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で再現率と専門家確認を見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,医師などによる確認／見逃しにくさ,業務目的に対応する指標／変換後も正解が変わらないこと,変換でデータを増やす／精度やF値などの指標,見逃しにくさ／医師などによる確認,D,再現率の要点は「見逃しにくさ」、専門家確認の要点は「医師などによる確認」である。似た用語ほど対応関係で覚える。,不適切。医師などによる確認／見逃しにくさは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。業務目的に対応する指標／変換後も正解が変わらないことは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。変換でデータを増やす／精度やF値などの指標は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,再現率と専門家確認の対応を逆にする選択肢がひっかけ。,医療AI;再現率;専門家確認;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-169,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,金融AI,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,説明可能性では（　1　）が重要であり、公平性では（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,属性による不利益を避けること／判断理由を示せること,欠け方に理由がある状態／グループ分け,正解ラベルなし／機械的な穴埋め,判断理由を示せること／属性による不利益を避けること,D,説明可能性は「判断理由を示せること」、公平性は「属性による不利益を避けること」と対応づける。融資審査で重要な性質と金融AIで重要な性質を入れ替えないこと。,不適切。属性による不利益を避けること／判断理由を示せることは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。欠け方に理由がある状態／グループ分けは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。正解ラベルなし／機械的な穴埋めは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,説明可能性と公平性の対応を逆にする選択肢がひっかけ。,金融AI;説明可能性;公平性;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-170,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,金融AI,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で説明可能性と公平性を見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,属性による不利益を避けること／判断理由を示せること,未知入力の検知／未来情報が混ざりやすい,時間順序を守る／自動確定しない判断,判断理由を示せること／属性による不利益を避けること,D,説明可能性の要点は「判断理由を示せること」、公平性の要点は「属性による不利益を避けること」である。似た用語ほど対応関係で覚える。,不適切。属性による不利益を避けること／判断理由を示せることは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。未知入力の検知／未来情報が混ざりやすいは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。時間順序を守る／自動確定しない判断は、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,説明可能性と公平性の対応を逆にする選択肢がひっかけ。,金融AI;説明可能性;公平性;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-171,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,公共AI,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,透明性では（　1　）が重要であり、アクセシビリティでは（　2　）が重要である。この2つの空欄に入る組合せとして最も適切なのはどれか。,多様な人が使えること／AI利用や限界を示すこと,根拠に合っていること／クラスと位置の推定,画像全体のクラス推定／文章として自然なこと,AI利用や限界を示すこと／多様な人が使えること,D,透明性は「AI利用や限界を示すこと」、アクセシビリティは「多様な人が使えること」と対応づける。行政AIで重要な説明と公共サービスの利用可能性を入れ替えないこと。,不適切。多様な人が使えること／AI利用や限界を示すことは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。根拠に合っていること／クラスと位置の推定は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。画像全体のクラス推定／文章として自然なことは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,透明性とアクセシビリティの対応を逆にする選択肢がひっかけ。,公共AI;透明性;アクセシビリティ;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
FB01R-172,FinalBoost_Set01_Rebuild,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,公共AI,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,G検定で透明性とアクセシビリティを見分ける場合、前者は（　1　）、後者は（　2　）と押さえるのが最も適切である。,多様な人が使えること／AI利用や限界を示すこと,予測陽性の正しさ／用途に合わせて追加学習,大量データで一般表現を学ぶ／実陽性の拾い上げ,AI利用や限界を示すこと／多様な人が使えること,D,透明性の要点は「AI利用や限界を示すこと」、アクセシビリティの要点は「多様な人が使えること」である。似た用語ほど対応関係で覚える。,不適切。多様な人が使えること／AI利用や限界を示すことは、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。予測陽性の正しさ／用途に合わせて追加学習は、（1）と（2）の対応関係がこの設問の文脈と合わない。,不適切。大量データで一般表現を学ぶ／実陽性の拾い上げは、（1）と（2）の対応関係がこの設問の文脈と合わない。,正解。,透明性とアクセシビリティの対応を逆にする選択肢がひっかけ。,公共AI;透明性;アクセシビリティ;穴埋め;対応関係;G検定,さいはての未来では、イオが似ている2概念を並べて観測する。四年五組なら、カサネが「1つ目と2つ目が逆」と静かに戻す。
