id,set,phase,question_type,topic,source_area,cognition_axis,format_axis,recency_axis,trickiness_axis,question,A,B,C,D,answer,explanation,wrong_A,wrong_B,wrong_C,wrong_D,trap_point,search_keywords,story_hint
FB02-156,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,社会実装,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,公共AIでは、透明性、公平性、（　1　）申立て、人間窓口への（　2　）が重要になる。,接続／異議,確認／上限,モデル／データセット,異議／接続,D,空欄1は『異議』、空欄2は『接続』が入る。社会実装では、この2語の対応を逆にしないことが重要である。,不適切。『接続／異議』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『確認／上限』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『モデル／データセット』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,社会実装;異議;接続;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-157,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,社会実装,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,医療AIでは、診断支援の結果を医師が（　1　）し、患者への説明と（　2　）を担保する必要がある。,責任／確認,マスキング／定義,識別器／デコーダ,確認／責任,D,空欄1は『確認』、空欄2は『責任』が入る。社会実装では、この2語の対応を逆にしないことが重要である。,不適切。『責任／確認』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『マスキング／定義』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『識別器／デコーダ』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,社会実装;確認;責任;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-158,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,社会実装,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,金融AIでは、与信判断の精度に加えて、属性別の（　1　）と、顧客への（　2　）を確認する。,説明／公平性,復旧／連絡,関係／情報,公平性／説明,D,空欄1は『公平性』、空欄2は『説明』が入る。社会実装では、この2語の対応を逆にしないことが重要である。,不適切。『説明／公平性』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『復旧／連絡』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『関係／情報』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,社会実装;公平性;説明;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-159,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,社会実装,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,教育AIでは、学習支援の効果だけでなく、未成年データの（　1　）と固定的な（　2　）を避ける配慮が必要である。,評価／保護,記録／報告,適合／方向性,保護／評価,D,空欄1は『保護』、空欄2は『評価』が入る。社会実装では、この2語の対応を逆にしないことが重要である。,不適切。『評価／保護』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『記録／報告』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『適合／方向性』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,社会実装;保護;評価;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-160,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,社会実装,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,推薦AIではクリック率最大化だけでなく、多様性や（　1　）、フィルターバブルの（　2　）も考える。,抑制／公平性,監視／見直し,入力／安全,公平性／抑制,D,空欄1は『公平性』、空欄2は『抑制』が入る。社会実装では、この2語の対応を逆にしないことが重要である。,不適切。『抑制／公平性』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『監視／見直し』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『入力／安全』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,社会実装;公平性;抑制;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-161,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI安全運用,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,生成AIの社内導入では、入力禁止情報、承認済みツール、出力確認、（　1　）をルール化し、利用者へ（　2　）する。,教育／責任者,理解／つながり,再現／推測,責任者／教育,D,空欄1は『責任者』、空欄2は『教育』が入る。AI安全運用では、この2語の対応を逆にしないことが重要である。,不適切。『教育／責任者』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『理解／つながり』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『再現／推測』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,AI安全運用;責任者;教育;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-162,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI安全運用,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,LLMアプリの安全評価では、有害出力、情報漏えい、プロンプトインジェクション、（　1　）を試し、（　2　）を整える。,対策／誤回答,異議申立て／再確認,面積／調和,誤回答／対策,D,空欄1は『誤回答』、空欄2は『対策』が入る。AI安全運用では、この2語の対応を逆にしないことが重要である。,不適切。『対策／誤回答』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『異議申立て／再確認』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『面積／調和』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,AI安全運用;誤回答;対策;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-163,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI安全運用,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,外部文書を読むAIでは、外部文書内の指示を（　1　）せず、システム指示と（　2　）する。,分離／実行,正解ラベル／報酬,推論／利用,実行／分離,D,空欄1は『実行』、空欄2は『分離』が入る。AI安全運用では、この2語の対応を逆にしないことが重要である。,不適切。『分離／実行』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『正解ラベル／報酬』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『推論／利用』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,AI安全運用;実行;分離;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-164,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI安全運用,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,AIが自動送信や発注を行う場合、実行前の（　1　）と、送信先・金額などの（　2　）制限が必要である。,上限／確認,検索／更新,残す／推測,確認／上限,D,空欄1は『確認』、空欄2は『上限』が入る。AI安全運用では、この2語の対応を逆にしないことが重要である。,不適切。『上限／確認』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『検索／更新』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『残す／推測』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,AI安全運用;確認;上限;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-165,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI安全運用,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,LLMのログには機密や個人情報が残る可能性があるため、保存期間、アクセス権、（　1　）、削除手順を（　2　）する。,定義／マスキング,正しさ／拾い上げ,過度な／関与,マスキング／定義,D,空欄1は『マスキング』、空欄2は『定義』が入る。AI安全運用では、この2語の対応を逆にしないことが重要である。,不適切。『定義／マスキング』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『正しさ／拾い上げ』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『過度な／関与』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,AI安全運用;マスキング;定義;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-166,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI安全運用,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,AI障害時に業務を止めないためには、代替手段と（　1　）手順、関係者への（　2　）を準備する。,連絡／復旧,識別／照合情報,運用体制／実装,復旧／連絡,D,空欄1は『復旧』、空欄2は『連絡』が入る。AI安全運用では、この2語の対応を逆にしないことが重要である。,不適切。『連絡／復旧』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『識別／照合情報』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『運用体制／実装』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,AI安全運用;復旧;連絡;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-167,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI安全運用,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,AIインシデント発生時には、影響範囲、原因、再発防止策を（　1　）し、必要な相手へ（　2　）する。,報告／記録,命令／分離,高く／再現率,記録／報告,D,空欄1は『記録』、空欄2は『報告』が入る。AI安全運用では、この2語の対応を逆にしないことが重要である。,不適切。『報告／記録』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『命令／分離』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『高く／再現率』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,AI安全運用;記録;報告;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-168,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI安全運用,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,リスクの高いAIでは、公開前だけでなく運用中も（　1　）し、環境変化に応じて（　2　）する。,見直し／監視,モデル／データセット,因果／人間,監視／見直し,D,空欄1は『監視』、空欄2は『見直し』が入る。AI安全運用では、この2語の対応を逆にしないことが重要である。,不適切。『見直し／監視』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『モデル／データセット』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『因果／人間』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,AI安全運用;監視;見直し;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-169,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI安全運用,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,AIの説明が利用者に難しすぎる場合、専門的正確性だけでなく（　1　）可能性と行動への（　2　）を考える。,つながり／理解,識別器／デコーダ,確認／教育,理解／つながり,D,空欄1は『理解』、空欄2は『つながり』が入る。AI安全運用では、この2語の対応を逆にしないことが重要である。,不適切。『つながり／理解』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『識別器／デコーダ』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『確認／教育』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,AI安全運用;理解;つながり;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-170,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,AI安全運用,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,AIによる自動判断に不服がある場合、利用者が（　1　）できる導線と、人間が（　2　）する仕組みを置く。,再確認／異議申立て,関係／情報,説明責任／安全性,異議申立て／再確認,D,空欄1は『異議申立て』、空欄2は『再確認』が入る。AI安全運用では、この2語の対応を逆にしないことが重要である。,不適切。『再確認／異議申立て』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『関係／情報』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『説明責任／安全性』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,AI安全運用;異議申立て;再確認;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-171,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,最終混同,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,教師あり学習は（　1　）、教師なし学習はラベルなし、強化学習は（　2　）で戻す。,報酬／正解ラベル,適合／方向性,再現率／適合率,正解ラベル／報酬,D,空欄1は『正解ラベル』、空欄2は『報酬』が入る。最終混同では、この2語の対応を逆にしないことが重要である。,不適切。『報酬／正解ラベル』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『適合／方向性』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『再現率／適合率』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,最終混同;正解ラベル;報酬;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-172,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,最終混同,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,RAGは外部知識の（　1　）、ファインチューニングは重みの（　2　）である。,更新／検索,入力／安全,過学習／未学習,検索／更新,D,空欄1は『検索』、空欄2は『更新』が入る。最終混同では、この2語の対応を逆にしないことが重要である。,不適切。『更新／検索』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『入力／安全』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『過学習／未学習』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,最終混同;検索;更新;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-173,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,最終混同,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,適合率は予測陽性の（　1　）、再現率は実陽性の（　2　）である。,拾い上げ／正しさ,再現／推測,制御／重み,正しさ／拾い上げ,D,空欄1は『正しさ』、空欄2は『拾い上げ』が入る。最終混同では、この2語の対応を逆にしないことが重要である。,不適切。『拾い上げ／正しさ』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『再現／推測』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『制御／重み』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,最終混同;正しさ;拾い上げ;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-174,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,最終混同,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,匿名加工情報は識別・復元ができない方向、仮名加工情報は照合情報があれば（　1　）可能性があるため（　2　）管理が重要である。,照合情報／識別,面積／調和,学習／訓練,識別／照合情報,D,空欄1は『識別』、空欄2は『照合情報』が入る。最終混同では、この2語の対応を逆にしないことが重要である。,不適切。『照合情報／識別』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『面積／調和』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『学習／訓練』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,最終混同;識別;照合情報;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-175,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,最終混同,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,ハルシネーションは根拠のない生成、プロンプトインジェクションは外部入力を（　1　）として扱わせる攻撃で、対策は（　2　）である。,分離／命令,推論／利用,構造／教師信号,命令／分離,D,空欄1は『命令』、空欄2は『分離』が入る。最終混同では、この2語の対応を逆にしないことが重要である。,不適切。『分離／命令』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『推論／利用』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『構造／教師信号』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,最終混同;命令;分離;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-176,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,最終混同,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,モデルカードは（　1　）の説明、データシートは（　2　）の説明である。,データセット／モデル,残す／推測,経路／記録,モデル／データセット,D,空欄1は『モデル』、空欄2は『データセット』が入る。最終混同では、この2語の対応を逆にしないことが重要である。,不適切。『データセット／モデル』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『残す／推測』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『経路／記録』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,最終混同;モデル;データセット;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-177,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,最終混同,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,GANは生成器と（　1　）、VAEはエンコーダと（　2　）で覚える。,デコーダ／識別器,過度な／関与,照合／加工,識別器／デコーダ,D,空欄1は『識別器』、空欄2は『デコーダ』が入る。最終混同では、この2語の対応を逆にしないことが重要である。,不適切。『デコーダ／識別器』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『過度な／関与』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『照合／加工』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,最終混同;識別器;デコーダ;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-178,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,最終混同,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,自己注意はトークン間の（　1　）、位置エンコーディングは順序の（　2　）を表す。,情報／関係,運用体制／実装,順序／観点,関係／情報,D,空欄1は『関係』、空欄2は『情報』が入る。最終混同では、この2語の対応を逆にしないことが重要である。,不適切。『情報／関係』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『運用体制／実装』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『順序／観点』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,最終混同;関係;情報;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-179,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,最終混同,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,過学習は訓練データに合いすぎ、未学習は訓練データにも（　1　）できず、対策はそれぞれ（　2　）で異なる。,方向性／適合,高く／再現率,除去／復元,適合／方向性,D,空欄1は『適合』、空欄2は『方向性』が入る。最終混同では、この2語の対応を逆にしないことが重要である。,不適切。『方向性／適合』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『高く／再現率』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『除去／復元』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,最終混同;適合;方向性;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-180,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,最終混同,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,データポイズニングは学習データへの攻撃、敵対的サンプルは推論時の（　1　）への攻撃で、どちらも（　2　）リスクである。,安全／入力,因果／人間,人間／説明,入力／安全,D,空欄1は『入力』、空欄2は『安全』が入る。最終混同では、この2語の対応を逆にしないことが重要である。,不適切。『安全／入力』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『因果／人間』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『人間／説明』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,最終混同;入力;安全;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-181,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,最終混同,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,モデル反転は出力から特徴を推測し、学習データ抽出は訓練データを（　1　）させ、メンバーシップ推論は参加有無を（　2　）する。,推測／再現,確認／教育,再現率／適合率,再現／推測,D,空欄1は『再現』、空欄2は『推測』が入る。最終混同では、この2語の対応を逆にしないことが重要である。,不適切。『推測／再現』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『確認／教育』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『再現率／適合率』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,最終混同;再現;推測;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-182,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,最終混同,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,AUCはROC曲線の（　1　）、F値は適合率と再現率の（　2　）平均である。,調和／面積,説明責任／安全性,少なく／減少,面積／調和,D,空欄1は『面積』、空欄2は『調和』が入る。最終混同では、この2語の対応を逆にしないことが重要である。,不適切。『調和／面積』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『説明責任／安全性』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『少なく／減少』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,最終混同;面積;調和;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-183,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,最終混同,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,エッジAIは端末側の（　1　）、クラウドAIは集中した計算資源の（　2　）が強みである。,利用／推論,再現率／適合率,真陽性率／再現率,推論／利用,D,空欄1は『推論』、空欄2は『利用』が入る。最終混同では、この2語の対応を逆にしないことが重要である。,不適切。『利用／推論』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『再現率／適合率』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『真陽性率／再現率』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,最終混同;推論;利用;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
FB02-184,FinalBoost_Set02,本番直前・2箇所穴埋め対応関係,2箇所穴埋め,最終混同,G検定横断領域,対応関係の即答,2空欄補充,直前対策,高,連合学習はデータを各組織に（　1　）、差分プライバシーはノイズで個人影響を（　2　）しにくくする。,推測／残す,過学習／未学習,RMSE／MAE,残す／推測,D,空欄1は『残す』、空欄2は『推測』が入る。最終混同では、この2語の対応を逆にしないことが重要である。,不適切。『推測／残す』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『過学習／未学習』は、空欄1と空欄2の対応関係がこの文脈と合わない。,不適切。『RMSE／MAE』は、空欄1と空欄2の対応関係がこの文脈と合わない。,正解。,2つの空欄を別々に暗記するのではなく、対応関係として見る。順番の入れ替えが典型的なひっかけ。,最終混同;残す;推測;穴埋め;G検定,さいはての未来では、イオが2つの概念の対応を観測して取り違えを避ける。四年五組なら、うっけが勢いで逆にして、カサネが静かに戻す。
